# llms.txt for medscanada.com

## About
medscanada.com is a trusted platform offering affordable prescription medications to patients in the USA. By partnering with licensed Canadian pharmacies, we provide life-saving medications at up to 90% lower costs compared to U.S. retail prices. Our mission is to make healthcare accessible and affordable for everyone.

Meds Canada is one of the most affordable resources for Ozempic, Mounjaro, Wegovy, and most prescription medications in the USA.

## Canonical URL
https://medscanada.com

## Key Resources
- Vicks-cough-drops: https://medscanada.com/product/vicks-cough-drops
- Resultz-head-lice-treatment: https://medscanada.com/product/resultz-head-lice-treatment
- Puregon: https://medscanada.com/product/puregon
- Isopto-tears-eye-drops: https://medscanada.com/product/isopto-tears-eye-drops
- Sporanox-pulsepak: https://medscanada.com/product/sporanox-pulsepak
- E45-itch-relief-cream: https://medscanada.com/product/e45-itch-relief-cream
- Qnasl-nasal-aerosol: https://medscanada.com/product/qnasl-nasal-aerosol
- Aviane: https://medscanada.com/product/aviane
- Levonorgestrel-and-ethinyl-estradiol-tablets: https://medscanada.com/product/levonorgestrel-and-ethinyl-estradiol-tablets
- Cortrosyn: https://medscanada.com/product/cortrosyn
- Voltaren-rapid: https://medscanada.com/product/voltaren-rapid
- Diclofenac-potassium-rapide: https://medscanada.com/product/diclofenac-potassium-rapide
- Credelio-for-dogs: https://medscanada.com/product/credelio-for-dogs
- Kristalose: https://medscanada.com/product/kristalose
- Ethinyl-estradiolnorethindrone: https://medscanada.com/product/ethinyl-estradiolnorethindrone
- Dermatix-ultra-gel: https://medscanada.com/product/dermatix-ultra-gel
- Prolopa: https://medscanada.com/product/prolopa
- Ramipril-hctz: https://medscanada.com/product/ramipril-hctz
- Zostrix-hp: https://medscanada.com/product/zostrix-hp
- Renedil: https://medscanada.com/product/renedil
- Felodipine: https://medscanada.com/product/felodipine
- Absorbine-jr-xtr: https://medscanada.com/product/absorbine-jr-xtr
- Trusopt-eye-drops-preservative-free: https://medscanada.com/product/trusopt-eye-drops-preservative-free
- Veraflox-oral-suspension-for-cats: https://medscanada.com/product/veraflox-oral-suspension-for-cats
- Histofreezer-wart-treatment: https://medscanada.com/product/histofreezer-wart-treatment
- Folcaps: https://medscanada.com/product/folcaps
- Gentamicin-sulfate-eareye-drops: https://medscanada.com/product/gentamicin-sulfate-eareye-drops
- Eno-antacid: https://medscanada.com/product/eno-antacid
- Clopixol-acuphase: https://medscanada.com/product/clopixol-acuphase
- Diovol-plus-heartburn-relief: https://medscanada.com/product/diovol-plus-heartburn-relief
- Dynacirc-cr: https://medscanada.com/product/dynacirc-cr
- Papaverine: https://medscanada.com/product/papaverine
- Stribild: https://medscanada.com/product/stribild
- Clopixol-depot: https://medscanada.com/product/clopixol-depot
- Vitrase-ovine: https://medscanada.com/product/vitrase-ovine
- Diovol-plus-af-heartburn-relief-suspension: https://medscanada.com/product/diovol-plus-af-heartburn-relief-suspension
- Brisdelle: https://medscanada.com/product/brisdelle
- Stop-n-grow-nail-biting-deterrent: https://medscanada.com/product/stop-n-grow-nail-biting-deterrent
- Winpred: https://medscanada.com/product/winpred
- Ella: https://medscanada.com/product/ella
- Secaris-nasal-gel: https://medscanada.com/product/secaris-nasal-gel
- Magnesium-sulfate-injection: https://medscanada.com/product/magnesium-sulfate-injection
- Erythromycin-eye-ointment: https://medscanada.com/product/erythromycin-eye-ointment
- Thrive-nicotine-gum: https://medscanada.com/product/thrive-nicotine-gum
- Noxzema-triple-clean-blackhead-cleanser: https://medscanada.com/product/noxzema-triple-clean-blackhead-cleanser
- Sam-e: https://medscanada.com/product/sam-e
- Norethindroneethinyl-estradiol-35: https://medscanada.com/product/norethindroneethinyl-estradiol-35
- Anurex-hemorroid-relief: https://medscanada.com/product/anurex-hemorroid-relief
- La-roche-posay-cicaplast-pro-recovery-skin-care: https://medscanada.com/product/la-roche-posay-cicaplast-pro-recovery-skin-care
- Liposic-ophthalmic-liquid-gel: https://medscanada.com/product/liposic-ophthalmic-liquid-gel
- Tricor-tablets: https://medscanada.com/product/tricor-tablets
- Fenofibrate-nanocrystallized: https://medscanada.com/product/fenofibrate-nanocrystallized
- Peglyte-fruit-flavoured-powder: https://medscanada.com/product/peglyte-fruit-flavoured-powder
- Pramox-hc-lotion: https://medscanada.com/product/pramox-hc-lotion
- Clearasil-vanishing-acne-treatment-cream: https://medscanada.com/product/clearasil-vanishing-acne-treatment-cream
- Selsun-blue-shampoo-botanical: https://medscanada.com/product/selsun-blue-shampoo-botanical
- Evoxac: https://medscanada.com/product/evoxac
- Cevimeline: https://medscanada.com/product/cevimeline
- Norprolac: https://medscanada.com/product/norprolac
- Buckleys-bedtime-cough-mixture: https://medscanada.com/product/buckleys-bedtime-cough-mixture
- Clotrimazole-gel: https://medscanada.com/product/clotrimazole-gel
- Tempra-drops: https://medscanada.com/product/tempra-drops
- Epilim: https://medscanada.com/product/epilim
- Valproate-sodium: https://medscanada.com/product/valproate-sodium
- Zithromax-injection: https://medscanada.com/product/zithromax-injection
- Trosyl-nail-solution: https://medscanada.com/product/trosyl-nail-solution
- Ferrex-150-forte: https://medscanada.com/product/ferrex-150-forte
- Invega-sustenna: https://medscanada.com/product/invega-sustenna
- Cardura-xl: https://medscanada.com/product/cardura-xl
- Doxazosin-xl: https://medscanada.com/product/doxazosin-xl
- Trivastal: https://medscanada.com/product/trivastal
- Amosan-oral-antiseptic-rinse: https://medscanada.com/product/amosan-oral-antiseptic-rinse
- Ddavp-injection: https://medscanada.com/product/ddavp-injection
- Paricalcitol: https://medscanada.com/product/paricalcitol
- Zemplar: https://medscanada.com/product/zemplar
- Naproxenesomeprazole: https://medscanada.com/product/naproxenesomeprazole
- Flagystatin-vaginal-cream: https://medscanada.com/product/flagystatin-vaginal-cream
- Spectro-jel-cleanser-regular: https://medscanada.com/product/spectro-jel-cleanser-regular
- Salazopyrin: https://medscanada.com/product/salazopyrin
- Sulfasalazine: https://medscanada.com/product/sulfasalazine
- Docusate-sodium-oral-syrup: https://medscanada.com/product/docusate-sodium-oral-syrup
- Xigduo: https://medscanada.com/product/xigduo
- Locoid-crelo-topical-emulsion: https://medscanada.com/product/locoid-crelo-topical-emulsion
- Astroglide: https://medscanada.com/product/astroglide
- Repronex-injection: https://medscanada.com/product/repronex-injection
- Gaviscon-liquid-heartburn-relief-fruit: https://medscanada.com/product/gaviscon-liquid-heartburn-relief-fruit
- Gaviscon-liquid-heartburn-relief-icy-mint: https://medscanada.com/product/gaviscon-liquid-heartburn-relief-icy-mint
- Lacri-lube-sop-lubricant-for-eyes: https://medscanada.com/product/lacri-lube-sop-lubricant-for-eyes
- Fluocinolone-topical-solution: https://medscanada.com/product/fluocinolone-topical-solution
- Tenoretic: https://medscanada.com/product/tenoretic
- Atenololchlorthalidone: https://medscanada.com/product/atenololchlorthalidone
- Fenofibric-acid: https://medscanada.com/product/fenofibric-acid
- Chlorhexidine-gluconatemiconazole-nitrate: https://medscanada.com/product/chlorhexidine-gluconatemiconazole-nitrate
- Glaxal-base-moisturizing-cream: https://medscanada.com/product/glaxal-base-moisturizing-cream
- Neutrogena-intensified-day-moisture: https://medscanada.com/product/neutrogena-intensified-day-moisture
- Alclometasone-dipropionate-ointment: https://medscanada.com/product/alclometasone-dipropionate-ointment
- Inhibace: https://medscanada.com/product/inhibace
- Cilazapril: https://medscanada.com/product/cilazapril
- Cavilon-barrier-cream: https://medscanada.com/product/cavilon-barrier-cream
- Low-ogestrel: https://medscanada.com/product/low-ogestrel
- Mestinon-syrup: https://medscanada.com/product/mestinon-syrup
- Cysta-q: https://medscanada.com/product/cysta-q
- Doralin: https://medscanada.com/product/doralin
- Levonorgestrelethinyl-estradiol-21-days: https://medscanada.com/product/levonorgestrelethinyl-estradiol-21-days
- Levonorgestrelethinyl-estradiol-28-days: https://medscanada.com/product/levonorgestrelethinyl-estradiol-28-days
- Dovobet-ointment: https://medscanada.com/product/dovobet-ointment
- Ocufen: https://medscanada.com/product/ocufen
- Flurbiprofen-ophthalmic-solution: https://medscanada.com/product/flurbiprofen-ophthalmic-solution
- Palafer-iron-supplement: https://medscanada.com/product/palafer-iron-supplement
- Tygacil: https://medscanada.com/product/tygacil
- Erythromycin-dr: https://medscanada.com/product/erythromycin-dr
- Mucillium-laxative-powder: https://medscanada.com/product/mucillium-laxative-powder
- Naphcon-a: https://medscanada.com/product/naphcon-a
- Antizol: https://medscanada.com/product/antizol
- Estrostep-fe: https://medscanada.com/product/estrostep-fe
- Palladia: https://medscanada.com/product/palladia
- Sulfamethoxazoletrimethoprim-suspension: https://medscanada.com/product/sulfamethoxazoletrimethoprim-suspension
- Dermasilk-anti-wrinkle-supplement: https://medscanada.com/product/dermasilk-anti-wrinkle-supplement
- Hyderm-cream-otc: https://medscanada.com/product/hyderm-cream-otc
- Dermatop-ointment: https://medscanada.com/product/dermatop-ointment
- Pyrazinamide: https://medscanada.com/product/pyrazinamide
- Vinate-ii: https://medscanada.com/product/vinate-ii
- Magnolax-liquid: https://medscanada.com/product/magnolax-liquid
- Magnolax-liquid-vanilla: https://medscanada.com/product/magnolax-liquid-vanilla
- Centrum-forte-essentials: https://medscanada.com/product/centrum-forte-essentials
- Ferrex-28: https://medscanada.com/product/ferrex-28
- Unisom-extra-strength-night-time-sleep-aid-tablets: https://medscanada.com/product/unisom-extra-strength-night-time-sleep-aid-tablets
- Merrem: https://medscanada.com/product/merrem
- Meropenem: https://medscanada.com/product/meropenem
- Monistat-7-day-dual-pak: https://medscanada.com/product/monistat-7-day-dual-pak
- Nordette-21: https://medscanada.com/product/nordette-21
- Nordette-28: https://medscanada.com/product/nordette-28
- Diovol-heartburn-relief-extra-strength-suspension: https://medscanada.com/product/diovol-heartburn-relief-extra-strength-suspension
- Citracal-plus-vitamin-d-calcium-supplement: https://medscanada.com/product/citracal-plus-vitamin-d-calcium-supplement
- Dristan-long-lasting-nasal-mist: https://medscanada.com/product/dristan-long-lasting-nasal-mist
- Cyclogest: https://medscanada.com/product/cyclogest
- Depo-medrol-with-lidocaine: https://medscanada.com/product/depo-medrol-with-lidocaine
- Visine-original-eye-drops: https://medscanada.com/product/visine-original-eye-drops
- Demulen-30-birth-control-21: https://medscanada.com/product/demulen-30-birth-control-21
- Demulen-30-birth-control-28: https://medscanada.com/product/demulen-30-birth-control-28
- Lo-ovral: https://medscanada.com/product/lo-ovral
- Levonorgestrelethinyl-estradiol-contraceptive: https://medscanada.com/product/levonorgestrelethinyl-estradiol-contraceptive
- Depakote-xr: https://medscanada.com/product/depakote-xr
- Divalproex-sodium-xr: https://medscanada.com/product/divalproex-sodium-xr
- Divalproex-sodium-dr: https://medscanada.com/product/divalproex-sodium-dr
- Stressease-vitamin-b-complex-jamieson-brand: https://medscanada.com/product/stressease-vitamin-b-complex-jamieson-brand
- Cardene-sr: https://medscanada.com/product/cardene-sr
- Amphojel-tablets: https://medscanada.com/product/amphojel-tablets
- Lastacaft-ophthalmic-solution: https://medscanada.com/product/lastacaft-ophthalmic-solution
- Emtrix: https://medscanada.com/product/emtrix
- Nivea-body-good-bye-cellulite-patches: https://medscanada.com/product/nivea-body-good-bye-cellulite-patches
- Thioridazine: https://medscanada.com/product/thioridazine
- Alfacalcidol: https://medscanada.com/product/alfacalcidol
- Biotene-oral-balance: https://medscanada.com/product/biotene-oral-balance
- Kwellada-p-creme-rinse: https://medscanada.com/product/kwellada-p-creme-rinse
- Ikorel: https://medscanada.com/product/ikorel
- Ceftazidime: https://medscanada.com/product/ceftazidime
- Levosalbutamol-inhaler: https://medscanada.com/product/levosalbutamol-inhaler
- Materna-prenatal: https://medscanada.com/product/materna-prenatal
- Multivitaminsminerals: https://medscanada.com/product/multivitaminsminerals
- Xyzal-oral-drops: https://medscanada.com/product/xyzal-oral-drops
- Divalproex-sodium-sprinkle-caps: https://medscanada.com/product/divalproex-sodium-sprinkle-caps
- Benylin-dm-e-chest-cough-syrup: https://medscanada.com/product/benylin-dm-e-chest-cough-syrup
- Uremol-10-lotion: https://medscanada.com/product/uremol-10-lotion
- Calamine-lotion-with-antihistamine: https://medscanada.com/product/calamine-lotion-with-antihistamine
- Femcon-fe: https://medscanada.com/product/femcon-fe
- Norethindroneethinyl-estradiol-fe: https://medscanada.com/product/norethindroneethinyl-estradiol-fe
- Moi-stir-dry-mouth-therapy-spray: https://medscanada.com/product/moi-stir-dry-mouth-therapy-spray
- Timoptic-ocudose: https://medscanada.com/product/timoptic-ocudose
- Duoderm-4x4-cgf-extra-thin-skin-dressings: https://medscanada.com/product/duoderm-4x4-cgf-extra-thin-skin-dressings
- Eucerin-10-urea-lotion: https://medscanada.com/product/eucerin-10-urea-lotion
- Refresh-tears-eye-drops: https://medscanada.com/product/refresh-tears-eye-drops
- Misobit-md: https://medscanada.com/product/misobit-md
- Misobit: https://medscanada.com/product/misobit
- Saw-palmetto: https://medscanada.com/product/saw-palmetto
- Sparfloxacin: https://medscanada.com/product/sparfloxacin
- Phisoderm-clear-confidence-body-wash: https://medscanada.com/product/phisoderm-clear-confidence-body-wash
- Solian: https://medscanada.com/product/solian
- Amisulpride: https://medscanada.com/product/amisulpride
- La-roche-posay-active-c-eyes: https://medscanada.com/product/la-roche-posay-active-c-eyes
- Biofreeze-spray: https://medscanada.com/product/biofreeze-spray
- Maxidex-suspension: https://medscanada.com/product/maxidex-suspension
- Betaseron: https://medscanada.com/product/betaseron
- Ofloxacin: https://medscanada.com/product/ofloxacin
- Surolan: https://medscanada.com/product/surolan
- Nicoderm-cq: https://medscanada.com/product/nicoderm-cq
- Isosorbide-mononitrate: https://medscanada.com/product/isosorbide-mononitrate
- Lamictal-xr: https://medscanada.com/product/lamictal-xr
- Lamotrigine-xr: https://medscanada.com/product/lamotrigine-xr
- Ipratropium-nebules: https://medscanada.com/product/ipratropium-nebules
- Polysporin-ointment-heal-fast-formula: https://medscanada.com/product/polysporin-ointment-heal-fast-formula
- Tegaderm-nexcare-transparent-skin-dressing: https://medscanada.com/product/tegaderm-nexcare-transparent-skin-dressing
- Nufem-plus-soy: https://medscanada.com/product/nufem-plus-soy
- Aveeno-skin-clarifying-toner: https://medscanada.com/product/aveeno-skin-clarifying-toner
- Septra-ds: https://medscanada.com/product/septra-ds
- Sulfamethoxazoletrimethoprim-ds: https://medscanada.com/product/sulfamethoxazoletrimethoprim-ds
- Intuniv-er: https://medscanada.com/product/intuniv-er
- Gas-x-regular-strength-chewable-tablets: https://medscanada.com/product/gas-x-regular-strength-chewable-tablets
- Bricanyl-turbuhaler: https://medscanada.com/product/bricanyl-turbuhaler
- Mandelamine: https://medscanada.com/product/mandelamine
- Methenamine-mandelate: https://medscanada.com/product/methenamine-mandelate
- Monopril-hct: https://medscanada.com/product/monopril-hct
